cge,run,chamber,cycle,Evo,EvoRep,Sex,TechRep,co2,o2,RER,FlyDead,FlyNum,NetWeight
coldcge,4,7,2,Hot,H4,Female,A,11.1796905995202,11.107271637526,1.00651995956861,0,30,12.4
coldcge,4,7,3,Hot,H4,Female,A,12.151823290686,12.5986479991,0.964533915984801,0,30,12.4
coldcge,4,7,4,Hot,H4,Female,A,13.4626016586771,13.593369062217,0.99038005935531,0,30,12.4
coldcge,4,7,5,Hot,H4,Female,A,13.8453335566086,13.915240430286,0.994976236736431,0,30,12.4
coldcge,4,7,6,Hot,H4,Female,A,14.0729518751034,13.45598125509,1.04585103147197,0,30,12.4
coldcge,4,7,7,Hot,H4,Female,A,13.2255153086553,14.481162498915,0.913290995087323,0,30,12.4
coldcge,4,7,8,Hot,H4,Female,A,13.7354217635286,15.060329565001,0.912026639539723,0,30,12.4
coldcge,4,7,9,Hot,H4,Female,A,13.4027720991465,14.389091364578,0.931453679704923,0,30,12.4
coldcge,4,7,10,Hot,H4,Female,A,13.6239324825429,15.538420300984,0.876790060935611,0,30,12.4
coldcge,4,7,11,Hot,H4,Female,A,13.0393382489052,14.15952996732,0.920887789283953,0,30,12.4
coldcge,4,7,12,Hot,H4,Female,A,14.2418401959456,15.258151496016,0.933392239529424,0,30,12.4
coldcge,4,7,13,Hot,H4,Female,A,14.573697667191,12.450387022575,1.17054173824203,0,30,12.4
coldcge,4,7,14,Hot,H4,Female,A,14.6657127128295,15.007033542559,0.977255942770999,0,30,12.4
coldcge,4,7,15,Hot,H4,Female,A,14.501714892525,14.1393673323,1.02562685809833,0,30,12.4
coldcge,4,15,2,Ancestral,A3,Male,C,6.7173257769696,7.1926779315456,0.933911658620053,0,30,8.1
coldcge,4,15,4,Ancestral,A3,Male,C,5.291277255828,4.877149075464,1.08491193809256,0,30,8.1
coldcge,4,15,5,Ancestral,A3,Male,C,5.2667760976875,5.763126434406,0.913874813893501,0,30,8.1
coldcge,4,15,6,Ancestral,A3,Male,C,4.7699258780484,4.2981058532961,1.10977394248922,0,30,8.1
coldcge,4,15,7,Ancestral,A3,Male,C,4.4150194675116,4.274057114236,1.03298092409811,0,30,8.1
coldcge,4,15,8,Ancestral,A3,Male,C,4.6004206354623,5.758363432767,0.798911129729044,0,30,8.1
coldcge,4,15,9,Ancestral,A3,Male,C,5.0836602460239,7.3058635726528,0.695832901267549,0,30,8.1
coldcge,4,15,10,Ancestral,A3,Male,C,4.5365800497801,8.023830343512,0.565388331452987,0,30,8.1
coldcge,4,15,11,Ancestral,A3,Male,C,4.83382339473,6.6184570743455,0.730355026924159,0,30,8.1
coldcge,4,15,12,Ancestral,A3,Male,C,4.809190957767,6.6728741279151,0.720707579009827,0,30,8.1
coldcge,4,15,13,Ancestral,A3,Male,C,4.817383738245,7.246876629135,0.664753104651653,0,30,8.1
coldcge,4,15,15,Ancestral,A3,Male,C,4.7158415875467,6.0713852129523,0.776732396667276,0,30,8.1
coldcge,5,1,2,Cold,C1,Female,B,17.4380806877787,19.468232894385,0.895719749315726,0,30,13.7
coldcge,5,1,3,Cold,C1,Female,B,16.1621379676512,17.797470864936,0.908114309628865,0,30,13.7
coldcge,5,1,4,Cold,C1,Female,B,15.878917760385,19.364720399299,0.819992100735925,0,30,13.7
coldcge,5,1,5,Cold,C1,Female,B,15.714378869847,18.770984456623,0.837163277512729,0,30,13.7
coldcge,5,1,6,Cold,C1,Female,B,15.7276342580214,17.729751099632,0.887075863030466,0,30,13.7
coldcge,5,1,7,Cold,C1,Female,B,15.4118105571618,17.190216750141,0.896545446818487,0,30,13.7
coldcge,5,1,8,Cold,C1,Female,B,16.4447716982178,19.977952617315,0.823145995649476,0,30,13.7
coldcge,5,1,9,Cold,C1,Female,B,16.170407801658,18.55897593561,0.871298495011843,0,30,13.7
coldcge,5,1,10,Cold,C1,Female,B,16.0138463305986,20.125611080586,0.795694911646495,0,30,13.7
coldcge,5,1,11,Cold,C1,Female,B,16.9880478959268,20.781761189328,0.817449865829977,0,30,13.7
coldcge,5,1,12,Cold,C1,Female,B,16.8131925169869,20.658765992906,0.813852701693817,0,30,13.7
coldcge,5,1,13,Cold,C1,Female,B,17.139458804802,19.66596056638,0.871529196194098,0,30,13.7
coldcge,5,1,14,Cold,C1,Female,B,17.6135059640124,18.889398405072,0.932454575116748,0,30,13.7
coldcge,5,1,15,Cold,C1,Female,B,16.8917688730164,18.808698287682,0.898082823949544,0,30,13.7
coldcge,5,1,16,Cold,C1,Female,B,16.8415503552864,17.1733055304,0.980681926695689,0,30,13.7
coldcge,5,1,17,Cold,C1,Female,B,16.544012380332,18.099348598614,0.914066729539586,0,30,13.7
coldcge,5,5,2,Hot,H4,Male,C,8.682668626005,8.952558929358,0.969853278209881,0,27,7.6
coldcge,5,5,3,Hot,H4,Male,C,7.3335059521152,9.69962150432,0.756061043088023,0,27,7.6
coldcge,5,5,4,Hot,H4,Male,C,6.8698849268784,8.439421859036,0.814023169077973,0,27,7.6
coldcge,5,5,5,Hot,H4,Male,C,6.8524253363196,9.1892439828,0.745700663639539,0,27,7.6
coldcge,5,5,6,Hot,H4,Male,C,6.3542748623832,9.369728495424,0.678170649820484,0,27,7.6
coldcge,5,5,7,Hot,H4,Male,C,6.8530358463336,8.051346113976,0.85116646947244,0,27,7.6
coldcge,5,5,8,Hot,H4,Male,C,6.7095210006888,7.438396879886,0.902011698089391,0,27,7.6
coldcge,5,5,9,Hot,H4,Male,C,6.2980697662344,6.6762100312026,0.943360040621717,0,27,7.6
coldcge,5,5,10,Hot,H4,Male,C,6.0505170977538,6.0962365466394,0.992500381417975,0,27,7.6
coldcge,5,5,11,Hot,H4,Male,C,5.9228621042508,6.413944840284,0.923435148218167,0,27,7.6
coldcge,5,5,12,Hot,H4,Male,C,7.2356906193228,9.957685859001,0.72664379272241,0,27,7.6
coldcge,5,5,13,Hot,H4,Male,C,7.011949350738,7.2899076968076,0.961870800340679,0,27,7.6
coldcge,5,5,14,Hot,H4,Male,C,7.0761029520636,9.421595360814,0.751051460084382,0,27,7.6
coldcge,5,5,15,Hot,H4,Male,C,9.264606431256,9.73228497192,0.951945659008818,0,27,7.6
coldcge,5,5,16,Hot,H4,Male,C,11.7301779412194,13.746298891221,0.853333543380962,0,27,7.6
coldcge,5,5,17,Hot,H4,Male,C,9.3620961350592,11.019974798976,0.849556945985861,0,27,7.6
coldcge,5,11,2,Cold,C1,Female,C,16.3488101083203,16.427868440035,0.995187547793965,0,30,13.9
coldcge,5,11,3,Cold,C1,Female,C,15.3062188974075,16.045856069675,0.953904785817858,0,30,13.9
coldcge,5,11,4,Cold,C1,Female,C,14.5580753110353,13.996387312184,1.04013092709733,0,30,13.9
coldcge,5,11,5,Cold,C1,Female,C,15.3279322691568,15.443380097996,0.992524445548408,0,30,13.9
coldcge,5,11,6,Cold,C1,Female,C,15.0839298434763,16.891538555025,0.892987325834155,0,30,13.9
coldcge,5,11,7,Cold,C1,Female,C,14.5095475942626,16.830379672062,0.862104591636045,0,30,13.9
coldcge,5,11,8,Cold,C1,Female,C,14.7281811059808,16.325304185226,0.902168862452771,0,30,13.9
coldcge,5,11,9,Cold,C1,Female,C,14.80448217366,16.3161302508,0.907352536790034,0,30,13.9
coldcge,5,11,10,Cold,C1,Female,C,14.8554099845928,16.589159988576,0.895488981649635,0,30,13.9
coldcge,5,11,11,Cold,C1,Female,C,15.0121195404,15.262312539,0.983607136994431,0,30,13.9
coldcge,5,11,12,Cold,C1,Female,C,15.2301708054405,16.3749873924,0.9300874828465,0,30,13.9
coldcge,5,11,13,Cold,C1,Female,C,15.202682315262,15.20863637436,0.999608508024556,0,30,13.9
coldcge,5,11,14,Cold,C1,Female,C,15.323407459227,18.466074504675,0.829814016798623,0,30,13.9
coldcge,5,11,15,Cold,C1,Female,C,15.4645571248893,15.649346482704,0.988191880215641,0,30,13.9
coldcge,5,11,16,Cold,C1,Female,C,15.450355696104,17.385938466192,0.888669641052057,0,30,13.9
coldcge,5,11,17,Cold,C1,Female,C,15.2977764541866,15.455648589572,0.989785473286969,0,30,13.9
coldcge,5,12,2,Hot,H4,Male,A,7.1396081645922,8.228588494171,0.867658914970628,0,29,7.8
coldcge,5,12,3,Hot,H4,Male,A,6.5146519333884,8.398799228706,0.775664682056236,0,29,7.8
coldcge,5,12,4,Hot,H4,Male,A,5.8788184542516,6.4659319834003,0.909198932086516,0,29,7.8
coldcge,5,12,5,Hot,H4,Male,A,5.9672457069093,5.3200879401384,1.12164418597074,0,29,7.8
coldcge,5,12,6,Hot,H4,Male,A,6.004868998908,6.8354278307848,0.878492048714756,0,29,7.8
coldcge,5,12,7,Hot,H4,Male,A,5.6316477283977,7.112731253525,0.791770070829923,0,29,7.8
coldcge,5,12,8,Hot,H4,Male,A,5.6698328824032,7.0850486971488,0.800253198638547,0,29,7.8
coldcge,5,12,9,Hot,H4,Male,A,5.228771806593,6.314892492699,0.828006464502487,0,29,7.8
coldcge,5,12,10,Hot,H4,Male,A,5.349083065242,7.173577969621,0.745664588562994,0,29,7.8
coldcge,5,12,11,Hot,H4,Male,A,5.059479928698,8.12038493162,0.623059124820163,0,29,7.8
coldcge,5,12,12,Hot,H4,Male,A,4.9493306049882,6.2728420185235,0.789009286440339,0,29,7.8
coldcge,5,12,13,Hot,H4,Male,A,5.0789604093228,4.6044568320894,1.10305310583574,0,29,7.8
coldcge,5,12,14,Hot,H4,Male,A,4.9403701543692,5.2974203684806,0.932599229572976,0,29,7.8
coldcge,5,12,15,Hot,H4,Male,A,6.9394752527202,7.4730570806532,0.928599257014325,0,29,7.8
coldcge,5,12,16,Hot,H4,Male,A,5.8766190016392,8.133097367742,0.722556086067212,0,29,7.8
coldcge,5,12,17,Hot,H4,Male,A,6.4002058371747,9.022433503485,0.709365808537415,0,29,7.8
coldcge,5,13,2,Cold,C3,Female,C,13.0687781138928,15.49721528368,0.843298481350739,0,29,13.5
coldcge,5,13,3,Cold,C3,Female,C,14.4733695088941,16.065586826646,0.900892676070128,0,29,13.5
coldcge,5,13,4,Cold,C3,Female,C,13.9299794064396,15.547267577424,0.895976050908595,0,29,13.5
coldcge,5,13,5,Cold,C3,Female,C,13.4238187552968,16.531239579432,0.812027355286689,0,29,13.5
coldcge,5,13,6,Cold,C3,Female,C,13.8091472736144,14.874906053552,0.928351898418672,0,29,13.5
coldcge,5,13,7,Cold,C3,Female,C,14.820367362012,17.22052697301,0.860622174062396,0,29,13.5
coldcge,5,13,8,Cold,C3,Female,C,14.6249731067775,16.000785137698,0.914015967399058,0,29,13.5
coldcge,5,13,9,Cold,C3,Female,C,14.9464891537536,17.84992091856,0.83734203764525,0,29,13.5
coldcge,5,13,10,Cold,C3,Female,C,14.7499586960778,17.147551018815,0.860178732222084,0,29,13.5
coldcge,5,13,11,Cold,C3,Female,C,14.3638228861971,16.428098388435,0.874344829606627,0,29,13.5
coldcge,5,13,12,Cold,C3,Female,C,15.5500250610492,17.498552564504,0.888646361104895,0,29,13.5
coldcge,5,13,13,Cold,C3,Female,C,15.2460760709376,16.027794391608,0.951227330375557,0,29,13.5
coldcge,5,13,14,Cold,C3,Female,C,14.957005349406,17.18285573878,0.87046097440308,0,29,13.5
coldcge,5,13,15,Cold,C3,Female,C,14.687494972143,16.327564883924,0.89955208119272,0,29,13.5
coldcge,5,13,16,Cold,C3,Female,C,15.3514657043232,17.14070597396,0.895614552145344,0,29,13.5
coldcge,5,13,17,Cold,C3,Female,C,15.0543169499268,17.721998473452,0.849470615431919,0,29,13.5
coldcge,6,3,2,Hot,H3,Female,A,16.1470235842413,18.468542678307,0.874298739510588,0,29,12.7
coldcge,6,3,3,Hot,H3,Female,A,16.905121328583,17.83064097927,0.948093865399286,0,29,12.7
coldcge,6,3,4,Hot,H3,Female,A,16.2653468985468,17.479588614642,0.930533736069848,0,29,12.7
coldcge,6,3,5,Hot,H3,Female,A,16.574743784019,16.487627462946,1.00528373905031,0,29,12.7
coldcge,6,3,6,Hot,H3,Female,A,15.8127789572496,17.121912767448,0.923540446211868,0,29,12.7
coldcge,6,3,7,Hot,H3,Female,A,16.08357959109,16.712563607388,0.962364600005474,0,29,12.7
coldcge,6,3,8,Hot,H3,Female,A,16.0124513729472,18.415747550752,0.869497766996341,0,29,12.7
coldcge,6,3,9,Hot,H3,Female,A,16.672369510491,16.398955025605,1.01667267728091,0,29,12.7
coldcge,6,3,10,Hot,H3,Female,A,16.7818996409394,16.240865417284,1.03331314001775,0,29,12.7
coldcge,6,3,11,Hot,H3,Female,A,17.2991439580848,19.280391739572,0.897240273525107,0,29,12.7
coldcge,6,3,12,Hot,H3,Female,A,18.0315203257332,19.735593072496,0.913654849869314,0,29,12.7
coldcge,6,3,13,Hot,H3,Female,A,18.6507936888822,21.179962685394,0.880586711408328,0,29,12.7
coldcge,6,3,14,Hot,H3,Female,A,18.9555552532008,21.907793434788,0.865242558983633,0,29,12.7
coldcge,6,3,15,Hot,H3,Female,A,18.283197040614,19.19655448244,0.952420761618368,0,29,12.7
coldcge,6,5,2,Ancestral,A1,Male,A,6.391897695447,7.0028034747825,0.912762684039984,0,27,7.2
coldcge,6,5,3,Ancestral,A1,Male,A,6.2174808437376,5.278007791774,1.17799766294923,0,27,7.2
coldcge,6,5,4,Ancestral,A1,Male,A,5.896794539013,6.2783409942365,0.939228140750278,0,27,7.2
coldcge,6,5,5,Ancestral,A1,Male,A,5.8197015605664,6.7650375334464,0.860261533183482,0,27,7.2
coldcge,6,5,6,Ancestral,A1,Male,A,6.0193915680003,7.594272169351,0.792622575774067,0,27,7.2
coldcge,6,5,7,Ancestral,A1,Male,A,5.7629588841363,7.041203777631,0.818462164444733,0,27,7.2
coldcge,6,5,8,Ancestral,A1,Male,A,5.560938499536,5.17479571872,1.07461990807079,0,27,7.2
coldcge,6,5,9,Ancestral,A1,Male,A,4.9924249125009,6.5678641910777,0.760129132889654,0,27,7.2
coldcge,6,5,10,Ancestral,A1,Male,A,5.0156950573422,5.8875410507375,0.851916787351132,0,27,7.2
coldcge,6,5,11,Ancestral,A1,Male,A,5.2065101968698,6.0111037224966,0.866148786849975,0,27,7.2
coldcge,6,5,12,Ancestral,A1,Male,A,4.695160940217,5.711050176018,0.822118663907568,0,27,7.2
coldcge,6,5,13,Ancestral,A1,Male,A,5.301218549286,7.205000374418,0.735769364857836,0,27,7.2
coldcge,6,5,14,Ancestral,A1,Male,A,5.2234416429156,6.3102122233932,0.827775906419006,0,27,7.2
coldcge,6,5,15,Ancestral,A1,Male,A,5.7924362913219,4.9797908525475,1.16318866852785,0,27,7.2
coldcge,6,10,2,Cold,C3,Male,B,8.846767389054,11.77760421628,0.751151696609507,0,30,8.9
coldcge,6,10,3,Cold,C3,Male,B,9.0979212928032,12.140787612564,0.749368293321278,0,30,8.9
coldcge,6,10,4,Cold,C3,Male,B,8.6761472033412,12.972521660076,0.668809613942889,0,30,8.9
coldcge,6,10,5,Cold,C3,Male,B,8.738301950991,12.217644763164,0.715219841498162,0,30,8.9
coldcge,6,10,6,Cold,C3,Male,B,9.0165640246182,12.011325443476,0.750671861073882,0,30,8.9
coldcge,6,10,7,Cold,C3,Male,B,9.263930441868,9.524285815635,0.972664052842723,0,30,8.9
coldcge,6,10,8,Cold,C3,Male,B,8.9480326968912,10.585763437832,0.845289312333602,0,30,8.9
coldcge,6,10,9,Cold,C3,Male,B,9.242523194688,11.760375091824,0.785903776242099,0,30,8.9
coldcge,6,10,10,Cold,C3,Male,B,9.0154973511102,9.285073341421,0.970966735490584,0,30,8.9
coldcge,6,10,11,Cold,C3,Male,B,9.605600825319,11.35800369101,0.845712071120557,0,30,8.9
coldcge,6,10,12,Cold,C3,Male,B,9.4327041407076,10.460327084345,0.901759960720985,0,30,8.9
coldcge,6,10,13,Cold,C3,Male,B,10.0177111931586,10.453252199794,0.95833440174303,0,30,8.9
coldcge,6,10,14,Cold,C3,Male,B,9.2215015262058,9.35120711343,0.986129535401058,0,30,8.9
coldcge,6,10,15,Cold,C3,Male,B,9.8205476102895,12.006500512265,0.817935884003629,0,30,8.9
coldcge,6,14,2,Ancestral,A2,Male,C,6.4131260328408,7.6162117038644,0.842036209364668,0,31,9.4
coldcge,6,14,3,Ancestral,A2,Male,C,6.6008639247012,7.4364912680256,0.887631503459526,0,31,9.4
coldcge,6,14,4,Ancestral,A2,Male,C,6.099733190265,6.456047921136,0.944809156433848,0,31,9.4
coldcge,6,14,5,Ancestral,A2,Male,C,5.9954716405824,6.6220974227584,0.905373518060539,0,31,9.4
coldcge,6,14,6,Ancestral,A2,Male,C,6.1964381866536,6.6435162031424,0.932704609604575,0,31,9.4
coldcge,6,14,7,Ancestral,A2,Male,C,6.2980676336466,6.144088530083,1.02506134194025,0,31,9.4
coldcge,6,14,8,Ancestral,A2,Male,C,5.8363332393408,5.709497603258,1.02221485056941,0,31,9.4
coldcge,6,14,9,Ancestral,A2,Male,C,5.2544702276313,8.220266172407,0.639209256419093,0,31,9.4
coldcge,6,14,10,Ancestral,A2,Male,C,6.0318689477634,5.6799593097756,1.06195636602222,0,31,9.4
coldcge,6,14,11,Ancestral,A2,Male,C,5.4897838342248,5.8423039877269,0.939660764958029,0,31,9.4
coldcge,6,14,12,Ancestral,A2,Male,C,5.7113652415941,6.7620523432132,0.844620087468913,0,31,9.4
coldcge,6,14,13,Ancestral,A2,Male,C,6.6819658386144,6.4395528846966,1.03764437659855,0,31,9.4
coldcge,6,14,14,Ancestral,A2,Male,C,7.0049779103985,6.0988954296083,1.14856501332872,0,31,9.4
coldcge,6,14,15,Ancestral,A2,Male,C,7.3550492536212,6.6231582046362,1.11050484170417,0,31,9.4
coldcge,6,15,2,Cold,C4,Female,A,19.5523604898075,23.372443301881,0.836556120268091,0,29,13
coldcge,6,15,3,Cold,C4,Female,A,19.4569757285295,22.379201064054,0.869422267257867,0,29,13
coldcge,6,15,4,Cold,C4,Female,A,18.2809208033904,22.559599597592,0.81033888586133,0,29,13
coldcge,6,15,5,Cold,C4,Female,A,18.4378398822984,22.513406858148,0.818971557635464,0,29,13
coldcge,6,15,6,Cold,C4,Female,A,17.7397091969496,21.665079253636,0.818815799807074,0,29,13
coldcge,6,15,7,Cold,C4,Female,A,18.1330922242218,20.621818102494,0.87931588447232,0,29,13
coldcge,6,15,8,Cold,C4,Female,A,17.2822439509857,19.312781023605,0.894860451732069,0,29,13
coldcge,6,15,9,Cold,C4,Female,A,17.4990759461478,20.786049812106,0.841866352882315,0,29,13
coldcge,6,15,10,Cold,C4,Female,A,17.3550155895612,18.967835587572,0.914970794081137,0,29,13
coldcge,6,15,11,Cold,C4,Female,A,17.8380005728125,20.074033636435,0.888610674659624,0,29,13
coldcge,6,15,12,Cold,C4,Female,A,18.4289136824325,19.948680097684,0.923816191958086,0,29,13
coldcge,6,15,13,Cold,C4,Female,A,18.9959234778936,20.7930014816,0.913572939178759,0,29,13
coldcge,6,15,14,Cold,C4,Female,A,18.679626450378,19.33188820272,0.966259801137779,0,29,13
coldcge,6,15,15,Cold,C4,Female,A,18.573384779904,19.22573057968,0.966069128188789,0,29,13
coldcge,7,1,2,Hot,H1,Male,A,8.9259338619129,11.122235453431,0.802530561350364,0,29,8.6
coldcge,7,1,3,Hot,H1,Male,A,9.2240421027552,9.332619580088,0.988365809149185,0,29,8.6
coldcge,7,1,4,Hot,H1,Male,A,7.0616081394168,8.771941106402,0.805022292530333,0,29,8.6
coldcge,7,1,5,Hot,H1,Male,A,8.0781798735072,9.224456454512,0.875735054237899,0,29,8.6
coldcge,7,1,6,Hot,H1,Male,A,8.4842807727729,9.318605648268,0.910466768636124,0,29,8.6
coldcge,7,1,7,Hot,H1,Male,A,8.0972171184105,9.114108879405,0.888426638912297,0,29,8.6
coldcge,7,1,8,Hot,H1,Male,A,8.9199304437789,8.210903418276,1.08635188960142,0,29,8.6
coldcge,7,1,9,Hot,H1,Male,A,6.909820824648,8.62994661508,0.800679440191873,0,29,8.6
coldcge,7,1,10,Hot,H1,Male,A,7.0600165467,8.637398614416,0.817377645963529,0,29,8.6
coldcge,7,1,11,Hot,H1,Male,A,7.613162600505,6.502945184694,1.17072532280052,0,29,8.6
coldcge,7,1,12,Hot,H1,Male,A,6.857372865996,8.125698108972,0.843911842900541,0,29,8.6
coldcge,7,1,13,Hot,H1,Male,A,7.9006558457652,9.355090994836,0.844530090634752,0,29,8.6
coldcge,7,1,14,Hot,H1,Male,A,7.324521046275,8.20004356325,0.893229528572407,0,29,8.6
coldcge,7,1,15,Hot,H1,Male,A,7.467626206911,8.405598921863,0.888410959924304,0,29,8.6
coldcge,7,3,2,Hot,H1,Male,B,6.2043222994974,8.825824737054,0.702973657912038,0,30,8.7
coldcge,7,3,3,Hot,H1,Male,B,6.1549918319952,7.4239831904104,0.829068664910992,0,30,8.7
coldcge,7,3,4,Hot,H1,Male,B,4.9250241716904,6.7360015575385,0.731149500133151,0,30,8.7
coldcge,7,3,5,Hot,H1,Male,B,6.202265316615,7.6881812235624,0.806727252683192,0,30,8.7
coldcge,7,3,6,Hot,H1,Male,B,6.5982407435604,7.1645293440643,0.920959413618278,0,30,8.7
coldcge,7,3,7,Hot,H1,Male,B,6.8703526245774,7.3244570287434,0.93800162901032,0,30,8.7
coldcge,7,3,8,Hot,H1,Male,B,6.590654337924,6.812213949144,0.967476122612408,0,30,8.7
coldcge,7,3,9,Hot,H1,Male,B,6.2187288426294,6.9580120396506,0.893750802268183,0,30,8.7
coldcge,7,3,10,Hot,H1,Male,B,6.2290744018956,7.5827060280576,0.821484359125452,0,30,8.7
coldcge,7,3,11,Hot,H1,Male,B,6.352538383989,7.655055168294,0.829848805048484,0,30,8.7
coldcge,7,3,12,Hot,H1,Male,B,6.9432505767063,6.5500574502924,1.06002895843247,0,30,8.7
coldcge,7,3,13,Hot,H1,Male,B,7.293924273636,8.55850410844,0.852242889787606,0,30,8.7
coldcge,7,3,14,Hot,H1,Male,B,7.751819584005,9.6109138944,0.806564252804487,0,30,8.7
coldcge,7,3,15,Hot,H1,Male,B,7.9490352522096,9.070618278032,0.876349881403482,0,30,8.7
coldcge,7,11,2,Cold,C1,Female,A,16.4228197264536,19.286547658254,0.851516819778017,0,29,13
coldcge,7,11,3,Cold,C1,Female,A,14.255247638976,16.79884303197,0.84858508480892,0,29,13
coldcge,7,11,4,Cold,C1,Female,A,16.8731738672241,18.849364186228,0.895158780981707,0,29,13
coldcge,7,11,5,Cold,C1,Female,A,16.90903106388,19.76526505599,0.855492249457874,0,29,13
coldcge,7,11,6,Cold,C1,Female,A,17.2717005634074,19.177815533088,0.900608337462005,0,29,13
coldcge,7,11,7,Cold,C1,Female,A,16.7168286670896,20.024226617724,0.834830177775409,0,29,13
coldcge,7,11,8,Cold,C1,Female,A,16.7407560513792,18.345878036256,0.912507758870702,0,29,13
coldcge,7,11,9,Cold,C1,Female,A,15.66558424704,18.738876629928,0.835993776810526,0,29,13
coldcge,7,11,10,Cold,C1,Female,A,16.1836485072135,20.150593580608,0.803135076020187,0,29,13
coldcge,7,11,11,Cold,C1,Female,A,15.4669007635884,18.509675720949,0.835611655048239,0,29,13
coldcge,7,11,12,Cold,C1,Female,A,16.1340377808168,17.635811334036,0.914845224595884,0,29,13
coldcge,7,11,13,Cold,C1,Female,A,16.2672883343499,20.782766480904,0.782729688528085,0,29,13
coldcge,7,11,14,Cold,C1,Female,A,16.4915989198344,18.553452423753,0.88886955069996,0,29,13
coldcge,7,11,15,Cold,C1,Female,A,15.5887460827824,18.704314704494,0.833430485375493,0,29,13
coldcge,7,14,2,Ancestral,A2,Male,B,9.9050457255732,10.367767110495,0.955369234282529,0,29,8.4
coldcge,7,14,3,Ancestral,A2,Male,B,6.8251912014078,8.835146604336,0.772504578255467,0,29,8.4
coldcge,7,14,4,Ancestral,A2,Male,B,8.0176951896597,7.0460984047308,1.13789145838164,0,29,8.4
coldcge,7,14,5,Ancestral,A2,Male,B,9.219823238517,9.286616211045,0.992807609250767,0,29,8.4
coldcge,7,14,6,Ancestral,A2,Male,B,8.0207099179836,8.146743541088,0.984529570316194,0,29,8.4
coldcge,7,14,7,Ancestral,A2,Male,B,8.0021274585525,7.5503057310954,1.0598415141782,0,29,8.4
coldcge,7,14,8,Ancestral,A2,Male,B,7.423674748308,7.300641948642,1.0168523262107,0,29,8.4
coldcge,7,14,9,Ancestral,A2,Male,B,6.3538027268604,6.6487864857916,0.955633443853013,0,29,8.4
coldcge,7,14,10,Ancestral,A2,Male,B,6.556515145353,8.41106971407,0.779510260672943,0,29,8.4
coldcge,7,14,11,Ancestral,A2,Male,B,6.1990962975714,7.517193637181,0.824655662308588,0,29,8.4
coldcge,7,14,12,Ancestral,A2,Male,B,5.5139618146872,7.3453556460144,0.750673225424977,0,29,8.4
coldcge,7,14,13,Ancestral,A2,Male,B,5.9003181800298,7.6693799003004,0.769334451641741,0,29,8.4
coldcge,7,14,14,Ancestral,A2,Male,B,6.5179028074716,7.5077904868204,0.868151930839505,0,29,8.4
coldcge,7,14,15,Ancestral,A2,Male,B,6.7512301506936,7.461967095066,0.90475206667122,0,29,8.4
coldcge,8,7,2,Hot,H1,Female,A,17.179999982658,22.89990508554,0.750221449324094,0,30,14.1
coldcge,8,7,3,Hot,H1,Female,A,17.4478483295325,21.926400051897,0.795746145661653,0,30,14.1
coldcge,8,7,4,Hot,H1,Female,A,16.8463514207376,21.07587409416,0.799319228491957,0,30,14.1
coldcge,8,7,5,Hot,H1,Female,A,17.3223907009524,22.35643622961,0.774827907410831,0,30,14.1
coldcge,8,7,6,Hot,H1,Female,A,17.7138488388465,22.547882875071,0.78561029152901,0,30,14.1
coldcge,8,7,7,Hot,H1,Female,A,17.0739868619826,21.406099370293,0.797622517144696,0,30,14.1
coldcge,8,7,8,Hot,H1,Female,A,17.3040395481036,20.332108478583,0.851069605807532,0,30,14.1
coldcge,8,7,9,Hot,H1,Female,A,16.8124477346442,20.936748965217,0.803011382644715,0,30,14.1
coldcge,8,7,10,Hot,H1,Female,A,17.64180991671,23.32731915177,0.756272497578077,0,30,14.1
coldcge,8,7,11,Hot,H1,Female,A,18.8601586862442,27.308338500354,0.690637355546172,0,30,14.1
coldcge,8,7,12,Hot,H1,Female,A,18.6290746048512,22.59961577472,0.824309350678861,0,30,14.1
coldcge,8,7,13,Hot,H1,Female,A,19.304956027851,23.5865833294,0.818471915081822,0,30,14.1
coldcge,8,7,14,Hot,H1,Female,A,19.3420471621188,23.710366694882,0.815763307713578,0,30,14.1
coldcge,8,7,15,Hot,H1,Female,A,19.1729561449878,22.871454864624,0.83829193457401,0,30,14.1
coldcge,8,7,16,Hot,H1,Female,A,19.826690414454,24.9310008486,0.795262514122748,0,30,14.1
coldcge,8,9,2,Ancestral,A1,Female,A,13.9941042727044,17.73499811308,0.789067141900816,0,29,12.6
coldcge,8,9,3,Ancestral,A1,Female,A,13.8655673264922,19.603856149351,0.707287750984198,0,29,12.6
coldcge,8,9,4,Ancestral,A1,Female,A,13.0563479986092,16.523275539594,0.790179160743452,0,29,12.6
coldcge,8,9,5,Ancestral,A1,Female,A,12.2378670585045,16.08332847121,0.760903881333452,0,29,12.6
coldcge,8,9,6,Ancestral,A1,Female,A,12.046505254506,14.665163177682,0.821436836982409,0,29,12.6
coldcge,8,9,7,Ancestral,A1,Female,A,12.398354629605,15.3453124719,0.80795713038158,0,29,12.6
coldcge,8,9,8,Ancestral,A1,Female,A,11.9266290435351,15.518310350324,0.768552037837424,0,29,12.6
coldcge,8,9,9,Ancestral,A1,Female,A,11.6254698627636,16.097836763952,0.722175906814796,0,29,12.6
coldcge,8,9,10,Ancestral,A1,Female,A,11.646122437512,16.049357006436,0.725644175828462,0,29,12.6
coldcge,8,9,11,Ancestral,A1,Female,A,12.2582689003086,17.37481768976,0.705519281939466,0,29,12.6
